LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
17600,,45119,DebtCon,Other,,,,354.7359192,,17,34.49504666
14900,82930,103352,HomeImp,ProfExe,6,0,0,105.675978,0,27,27.47381473
7200,71509,86484,DebtCon,,4,,,,,,20.09904978
6300,58052,70091,DebtCon,ProfExe,9,0,4,153.7804385,1,30,21.71959598
26100,75164,108483,DebtCon,Mgr,7,0,0,300.8359581,2,28,30.07140205
51700,183615,257077,DebtCon,ProfExe,4,0,0,213.7558502,2,32,38.95331304
13400,,33664,DebtCon,Other,13,,,108.2170094,2,8,31.61392956
15700,87754,103045,HomeImp,Other,21,0,0,147.450177,4,23,29.18174264
22400,74553,102373,DebtCon,Other,18,0,0,206.5813951,1,12,40.84802282
10700,110789,126781,DebtCon,Self,6,0,1,178.6374675,0,19,31.88893638
11500,59781,69864,DebtCon,Other,4,0,1,312.547396,0,9,31.18180135
8400,41656,51846,HomeImp,Office,10,,,190.0175026,,19,25.76896503
5100,87258,121382,HomeImp,ProfExe,6,0,0,181.6630402,0,28,25.44475915
17900,63559,81536,HomeImp,ProfExe,13,0,3,176.8707685,0,13,26.18976709
13000,26863,44218,HomeImp,Other,10,0,0,92.99959341,2,11,29.11293616
15700,64185,84000,DebtCon,Other,0.2,2,2,112.0333333,2,26,
49200,40694,69777,DebtCon,Office,3,1,,205.1048824,0,16,30.21490434
4300,71206,78698,DebtCon,Sales,3,0,0,129.932869,0,31,34.18137652
26400,128413,207302,DebtCon,ProfExe,9,0,0,228.0151317,3,26,17.87219518
25400,149364,210724,HomeImp,Other,10,0,0,266.5067241,1,34,41.61798303
15300,101311,113253,DebtCon,Other,0,0,0,140.0757712,1,21,40.66746229
26600,148986,175750,DebtCon,Other,1,0,0,197.3917133,0,35,40.51498958
18100,89454,119019,DebtCon,Other,13,0,0,127.2461963,1,8,37.52527269
5300,44993,50673,HomeImp,Office,7,,,184.7427672,,18,27.90612273
15400,50402,65561,DebtCon,Mgr,25,0,0,282.6229052,0,16,38.09790247
11900,97506,110902,DebtCon,Other,17,0,1,196.568128,2,15,37.99899138
9400,56675,66976,HomeImp,Other,6,0,0,128.071648,0,33,35.03337113
13900,84427,114209,HomeImp,ProfExe,12,0,2,180.1874224,0,27,33.35187025
15400,100848,129454,HomeImp,ProfExe,10,0,0,174.8965193,2,31,28.06559087
25700,50800,85000,DebtCon,Other,23,1,2,184.2666667,1,20,
24000,59300,88000,DebtCon,Other,16,0,0,97.93333333,1,17,
23500,90246,119320,DebtCon,Other,22,0,0,239.2596449,1,26,41.33669648
13900,85358,101401,DebtCon,Other,0,0,0,145.7941061,0,22,40.11441144
7200,79946,113807,DebtCon,Office,1,0,0,238.458825,0,37,18.61728869
36300,26662,70000,DebtCon,ProfExe,5,0,0,190.8,2,18,
9000,50513,61190,DebtCon,Other,5,0,0,75.38855124,1,11,30.49800512
10800,,49495,HomeImp,Mgr,5,,,141.1652982,,8,21.07999894
18400,16756,66340,DebtCon,Office,,0,0,239.8448526,0,21,38.6626294
18800,88828,116683,DebtCon,ProfExe,6,0,0,141.841398,1,20,21.67927834
16000,32918,52482,DebtCon,ProfExe,3,0,0,259.5710207,0,34,40.347344
10000,59828,72489,DebtCon,,18,0,0,157.2436625,1,11,31.62682193
26900,47882,78854,DebtCon,Other,11,0,0,132.3473921,0,19,41.13070668
16600,,56631,DebtCon,Office,2,0,0,98.76022323,1,8,39.7995274
14400,32683,48467,HomeImp,Other,11,0,0,114.4120329,0,10,21.46972396
10800,67740,108135,DebtCon,Office,11,0,0,163.2738318,1,12,38.38349838
18500,67686,95949,HomeImp,ProfExe,9,0,0,78.94907069,0,16,31.80824299
12000,69796,93757,DebtCon,Office,16,0,1,91.43267591,0,8,24.45938368
22100,84114,97775,HomeImp,,8,,,,,,
23700,144373,180927,DebtCon,ProfExe,5,,,175.8153754,5,43,40.31579003
17800,13660,173360,HomeImp,Mgr,23,0,0,78.8388988,2,21,30.06279232
24100,57041,92081,DebtCon,Other,7,0,0,230.0597297,0,19,35.89670864
5700,,69172,HomeImp,Office,1,0,0,48.85366706,0,3,38.77368596
19400,53000,82800,DebtCon,Other,18,0,0,206.9666667,1,22,
12600,55415,74307,HomeImp,Other,29,1,2,198.8467209,0,23,36.83774105
7300,139348,205981,DebtCon,ProfExe,1,0,0,60.42476076,2,22,36.81229063
12900,149297,177044,HomeImp,Office,4,0,0,205.8739212,0,56,34.97573417
23900,80406,108122,DebtCon,Other,17,0,0,211.9232754,0,13,41.4948398
13200,28428,34477,DebtCon,Other,0,,,,,,39.37026271
11500,44097,58336,DebtCon,Office,0,0,0,173.3183208,0,20,38.19162603
11400,51203,60716,DebtCon,Other,2,0,0,99.10408262,0,20,38.23531293
8100,50373,65865,DebtCon,Office,5,0,0,99.59816995,2,11,38.91015083
21300,134578,176968,,Mgr,25,,5,334.0659169,0,27,31.87577109
27400,195497,246354,DebtCon,Other,8,0,0,89.26442741,1,25,39.66482299
7800,44000,57500,DebtCon,Other,11,0,0,95.36666667,0,23,
11400,66491,89553,DebtCon,,4,0,0,212.7832827,0,16,31.12013265
15500,93730,106841,DebtCon,Sales,13,,1,132.8205709,0,18,33.29297369
6900,75880,113612,DebtCon,Office,1,0,0,230.8055881,1,38,17.96588344
12300,81590,90050,DebtCon,Mgr,6,0,0,136.7467587,1,26,41.73267582
17200,85977,109238,HomeImp,ProfExe,3,0,0,115.5575126,1,25,38.94891874
11800,38825,51984,DebtCon,Other,,0,0,82.52779435,0,14,40.88273326
25700,23047,76575,DebtCon,Other,,2,1,104.5662029,2,26,29.29663349
9900,82697,100689,DebtCon,ProfExe,3,0,0,133.3657906,0,26,33.59171631
22300,,136587,HomeImp,Other,1,0,0,311.6590812,3,20,29.91070776
19600,128876,162994,DebtCon,Office,2,,1,382.312217,,52,36.06796344
23900,90475,136094,DebtCon,ProfExe,,0,1,207.784271,0,21,30.54921583
17400,,48971,DebtCon,Other,,,,345.0099186,,17,32.47431947
19800,73557,95770,DebtCon,Mgr,0,0,0,70.02915918,0,17,25.59661737
31900,83226,115509,DebtCon,Mgr,11,0,0,79.03011561,0,34,26.52185952
42900,8117,66731,HomeImp,Office,,0,0,315.2548189,0,19,13.31235591
9000,76964,90500,DebtCon,Other,3,0,0,101.4,2,32,
7000,46225,59000,DebtCon,Other,16,0,4,219.1333333,0,37,
19400,45036,78900,,,,,,,,,40.02396798
15200,47453,73068,DebtCon,ProfExe,20,0,0,196.6996956,0,16,22.38385656
14100,49927,67761,DebtCon,Mgr,26,0,0,276.5499132,1,16,36.59939111
22600,,144841,,,,,,,,,16.38239069
9900,28432,36605,HomeImp,Office,0,0,0,111.5316253,1,29,37.58819565
24100,77435,113000,DebtCon,ProfExe,10,0,1,124.7666667,0,19,
27000,45880,82425,DebtCon,Other,21,0,0,212.6442208,0,27,36.9977936
21600,106308,147378,HomeImp,,,,,,,,39.13764463
9900,55231,78708,DebtCon,Office,4,0,0,85.80147612,2,15,24.59499257
21900,91327,139106,DebtCon,ProfExe,,0,0,201.6855482,0,21,30.01955513
36200,38010,59111,DebtCon,Other,,0,0,,6,0,31.33214149
11300,61810,79817,DebtCon,Office,6,0,0,98.2241442,1,14,25.52507894
16000,101000,130000,DebtCon,ProfExe,7.5,0,0,102.5,0,14,
17300,40280,66319,DebtCon,,4,0,0,101.3255769,2,9,27.97593545
20100,72775,102308,DebtCon,Office,8,0,0,206.4788452,2,13,32.78297142
26400,134642,182719,DebtCon,Mgr,0,,,122.4568633,,39,32.69880046
10000,,49266,,,,,,,,,15.59729023
15500,74761,92729,DebtCon,ProfExe,9,0,1,339.0892634,,42,37.47461725
28000,77322,118082,DebtCon,Other,7,0,0,80.65809369,1,31,38.8154384
28900,135770,188368,DebtCon,ProfExe,0,1,0,229.7532224,2,19,40.63187139
15700,111367,127421,DebtCon,,16,0,0,184.2348073,1,18,41.03530607
13900,95351,117381,DebtCon,Office,12,0,0,210.2021295,0,11,41.01100137
12500,81865,101048,DebtCon,Other,1,0,0,147.4022274,0,23,38.85516272
10200,82630,99250,DebtCon,Other,1,0,0,107.5285598,1,32,40.28097487
6100,,35250,HomeImp,Other,,,,303,,12,
10600,73844,107640,HomeImp,ProfExe,3,0,0,92.97949051,0,34,37.31928931
66000,62296,143982,HomeImp,Office,12,0,1,121.3494427,0,10,41.6125057
18400,110580,137926,DebtCon,ProfExe,6,0,0,93.43274991,0,13,29.11688772
12400,83018,96637,DebtCon,Other,2,0,0,95.90213133,2,32,41.24477919
14300,67018,81805,DebtCon,Other,1,0,0,253.5924509,3,25,30.68621875
20200,34676,62987,DebtCon,Other,1,0,0,112.7990866,0,17,22.09304595
5300,,49396,HomeImp,,0,0,0,,0,0,12.04367058
8600,22960,80874,HomeImp,ProfExe,20,0,0,238.7026834,0,11,25.8873199
7700,56622,70136,DebtCon,Mgr,7,,4,120.7645092,1,11,38.13234577
6700,49367,59609,HomeImp,Other,6,0,0,99.30370078,0,17,25.23136638
26100,,120470,DebtCon,Mgr,7,0,0,161.2876716,0,27,34.13000366
13400,53699,68084,DebtCon,Other,3,0,0,169.8524493,0,14,25.10971349
30900,190480,298239,DebtCon,Other,27,0,1,164.6048706,0,23,39.60145213
10300,75483,99345,DebtCon,ProfExe,3,0,0,133.7905101,0,25,34.88723609
24700,109377,133116,DebtCon,Mgr,10,1,0,184.3557829,5,17,40.2026301
22600,,45744,DebtCon,Other,,,,84.23176112,,12,28.45387692
15200,43961,62171,DebtCon,Other,,0,0,124.8068459,1,18,39.58005434
22900,191970,232998,DebtCon,ProfExe,3,0,0,301.1384524,0,27,36.78846956
13800,21711,32357,DebtCon,Office,7,0,0,105.6662342,0,17,20.3331556
20600,91183,138268,DebtCon,Other,12,0,0,113.1666358,3,15,41.20785574
24000,111488,163796,DebtCon,Mgr,15,0,0,185.8020505,0,25,32.22967397
10900,57494,66704,DebtCon,Mgr,6,,,115.3127491,,24,39.51098574
24400,95843,123377,DebtCon,Self,2,0,0,201.9767562,1,26,32.90346813
10700,85198,107044,HomeImp,ProfExe,0,0,0,66.75832547,0,19,36.84646682
21900,10421,24808,DebtCon,Other,,0,0,61.28669845,2,19,40.01662162
17700,64964,88856,DebtCon,Office,5,0,0,114.6676183,0,19,21.93300632
10000,48041,76050,HomeImp,Other,3,0,2,185.7,0,13,
19300,83141,112096,DebtCon,Mgr,15,0,0,255.788289,5,31,35.514488
13400,51225,69361,DebtCon,Other,0,0,0,261.1896369,0,21,28.95306771
20600,,28635,DebtCon,ProfExe,5,0,0,102.9868632,0,18,19.44718515
20400,29985,54038,DebtCon,ProfExe,15,0,0,177.5936728,1,20,35.55430368
10600,64546,84576,DebtCon,Other,0,,,173.6252843,,35,28.97180377
14300,31607,70118,DebtCon,ProfExe,6,0,0,255.7195673,0,15,23.0629138
17500,87294,114031,DebtCon,Other,15,0,0,147.0985835,2,8,34.46794
16700,31135,60478,DebtCon,Other,14,0,0,105.1332711,0,18,39.1229968
25200,,68083,DebtCon,Other,26,0,0,128.4230865,0,8,21.05500114
10500,27180,86978,HomeImp,ProfExe,22,0,0,230.7211544,0,10,25.75301023
3900,52825,63000,DebtCon,ProfExe,8,0,4,171.6666667,1,31,
14000,27872,48125,HomeImp,Other,10,0,0,115.6,1,10,
10600,120137,137090,DebtCon,ProfExe,17,,1,173.6904615,0,33,30.95890574
30300,137927,182588,DebtCon,ProfExe,1,1,0,248.980672,1,18,40.36185207
20800,107787,182140,DebtCon,Office,7,0,0,214.3305682,3,23,41.92846949
22300,65022,104766,DebtCon,Office,8,,0,117.1618153,2,18,38.34866301
16300,56075,88870,,ProfExe,11,0,0,,1,16,24.68929369
42100,21137,65676,DebtCon,Other,21,0,0,194.3463245,1,31,43.20591058
18900,87657,117577,DebtCon,ProfExe,9,0,0,142.466495,2,19,39.96618165
15100,,98114,,Other,,0,0,198.0753807,1,10,31.54584266
12000,29600,61250,DebtCon,ProfExe,7.5,0,0,264.8,1,16,
27600,121592,153432,DebtCon,Mgr,2,0,0,297.0016085,0,24,40.01531648
35800,207312,271738,DebtCon,ProfExe,4,0,0,228.8020074,0,32,32.68199935
8200,,33540,HomeImp,Office,21,0,0,178.6879275,0,15,36.60169886
18300,93728,153093,HomeImp,ProfExe,5,0,0,109.3371059,0,16,36.21398749
23100,133867,174105,,Mgr,26,,3,332.4098399,0,28,30.76863769
24500,80072,107559,DebtCon,Other,18,0,0,194.8774602,0,12,39.21016963
9700,77394,86917,DebtCon,Office,16,0,1,81.46140046,0,9,27.70585654
9600,62405,69459,DebtCon,Other,0,0,2,86.43183174,2,18,36.26033127
14900,85486,97795,HomeImp,Office,,0,0,173.010785,1,26,41.58352917
18600,57300,8000,DebtCon,Other,6,,,68,1,17,
28600,105907,156126,DebtCon,ProfExe,10,0,0,165.090735,1,17,33.23130088
23300,27793,50177,DebtCon,Other,16,0,0,136.401603,1,24,28.0529211
22200,138584,180415,DebtCon,ProfExe,5,,,195.6328077,4,43,41.20539901
23600,30758,57280,DebtCon,Other,13,0,0,104.3956905,2,24,31.12039863
21000,53572,80048,DebtCon,Mgr,9,2,0,69.90656984,2,27,34.9310865
66500,64423,143341,HomeImp,Office,9,0,0,113.9844467,0,11,39.82143976
15900,49516,105352,HomeImp,Other,0,0,2,54.43732562,0,9,40.27060762
10000,124000,192000,HomeImp,Office,0,0,1,346.9666667,0,16,
12600,125688,198602,HomeImp,Office,0,0,1,344.7479335,0,16,39.48382007
31900,34498,82962,DebtCon,Other,,,,285.2974893,0,16,41.15524125
20000,28440,91704,DebtCon,ProfExe,10,0,0,143.6374388,0,20,30.20689334
21400,92241,133791,DebtCon,Other,11,0,0,81.44638031,3,15,41.39546183
23100,61524,96308,DebtCon,Office,1,0,0,160.3831682,1,21,35.1122412
32300,14163,60626,DebtCon,Other,0,0,0,109.031088,1,6,36.50108651
31700,72809,109678,HomeImp,Other,5,,,117.4739215,10,21,41.51283589
22500,48405,86989,DebtCon,Other,14,0,0,94.9280885,1,9,4.029951372
8100,54841,71400,DebtCon,Office,6,0,0,89.23333333,2,15,
23500,62441,97293,DebtCon,Office,1,0,0,152.8327542,0,21,34.53125999
20800,77885,98188,DebtCon,Mgr,4,0,0,50.29354716,7,23,38.12040471
6100,91704,114799,HomeImp,Office,22,0,0,129.2500896,1,12,36.74676624
14700,35832,66260,DebtCon,ProfExe,7,0,0,277.7940868,0,16,23.70535928
6000,14000,61493,HomeImp,Office,23,0,0,321.6333333,1,13,
17200,59698,89715,,ProfExe,9,0,0,,1,16,23.34562321
23400,97865,120172,DebtCon,Self,2,0,0,200.5757523,1,26,36.39872872
21400,143151,185014,HomeImp,Mgr,7,0,0,314.9842869,0,17,43.10300163
27600,54584,86568,DebtCon,Other,22,0,0,214.8157373,1,27,35.2239708
10900,,76207,,,,,,,,,22.3926116
21300,68544,89908,DebtCon,Other,3,0,0,101.7740201,2,30,32.82545058
10600,136820,201820,DebtCon,ProfExe,2,0,0,68.35305606,1,22,38.0722099
19100,22094,61820,HomeImp,ProfExe,5,0,0,201.1354777,0,13,28.8888762
6100,77265,97944,DebtCon,ProfExe,0,,,,,,28.87646306
11400,,27439,HomeImp,,27,0,0,208.1771125,0,5,23.83011058
11800,118053,125325,DebtCon,Self,5,0,0,181.1720651,0,18,33.20039733
21300,133942,282972,HomeImp,Mgr,3,0,0,197.1481905,0,15,30.54540067
6300,49498,64296,DebtCon,Mgr,6,,4,111.2065132,1,10,38.57713194
23400,64332,95770,HomeImp,Office,13,0,0,128.2392225,0,13,35.15764561
7600,133475,203936,DebtCon,ProfExe,1,0,0,87.45287008,2,23,37.00596784
24600,221331,289991,HomeImp,ProfExe,5,,4,474.0270741,,55,31.46338455
15200,142766,177998,DebtCon,Mgr,12,0,0,260.3834391,0,21,27.53327222
9300,63566,70551,DebtCon,ProfExe,14,0,0,138.3373521,0,19,42.48370297
12300,112373,136202,DebtCon,ProfExe,16,,1,179.8829733,0,32,30.48826811
14600,15411,50493,HomeImp,Office,24,0,0,259.7468906,0,19,30.56871339
50000,43689,104139,HomeImp,Self,9,0,0,219.4172391,2,35,38.55938906
22100,95351,117905,DebtCon,Other,25,0,0,233.7484518,1,27,41.52372299
18200,16386,170310,HomeImp,Mgr,23,0,0,73.0072773,2,20,29.80460145
9500,131394,162449,HomeImp,ProfExe,10,0,0,222.0095049,0,18,19.55124299
28900,134509,211558,DebtCon,ProfExe,10,0,0,247.8444526,2,27,20.61070665
8900,63342,78275,DebtCon,,19,0,0,162.1964843,1,11,32.61266276
8200,13392,34254,DebtCon,Other,3,0,0,267.9186416,0,11,21.92999049
15300,22079,168281,HomeImp,Self,8,0,0,301.4910256,0,27,27.7711227
15900,58518,82095,HomeImp,ProfExe,10,0,2,177.24778,0,14,28.81879312
11500,53151,71645,HomeImp,Other,7,0,0,135.800476,0,16,35.85161441
29900,73506,115000,DebtCon,Mgr,11,0,0,77.13333333,1,35,
35000,31000,50000,DebtCon,Other,,0,0,,7,0,
32300,23448,45557,DebtCon,Other,0,0,0,69.19973077,0,7,15.77819668
24200,91491,141827,DebtCon,ProfExe,21,1,0,163.1743772,0,25,42.06098177
5800,,41119,HomeImp,Other,2,0,0,261.4052186,0,26,42.19194156
8200,10909,37286,DebtCon,Other,3,0,0,268.2546017,0,12,22.23295281
10700,124330,176350,DebtCon,Other,8,0,0,222.6343393,1,19,33.96477734
20000,125000,162975,DebtCon,ProfExe,7,0,0,178.5333333,0,38,
30400,55429,103948,DebtCon,Office,3,0,0,182.4841642,1,25,35.15098079
24700,149235,178454,DebtCon,ProfExe,5,0,0,324.1377835,0,34,38.70999145
18500,10934,66367,DebtCon,Sales,1,0,0,326.5673282,0,5,38.15167101
9900,31244,44138,HomeImp,Mgr,14,0,0,60.6344698,1,9,31.68813428
31800,126316,180750,DebtCon,Mgr,14,0,0,167.8572559,2,28,42.63343718
10000,10000,68250,DebtCon,ProfExe,20,0,2,398.8,1,12,
89000,54576,92937,DebtCon,Other,16,0,0,208.6920698,0,15,35.85997068
21000,87000,140000,DebtCon,ProfExe,22,1,0,163.3666667,1,25,
15200,71233,84439,DebtCon,Other,1,0,0,242.9833214,2,26,32.21005036
28800,,121560,DebtCon,Mgr,8,1,0,175.2063398,0,26,31.61203845
8800,56963,70607,HomeImp,Other,4,0,0,99.76441458,3,19,40.34526073
10300,57902,74355,HomeImp,Other,4,0,0,243.6309162,1,16,36.57444189
28500,29338,62220,,Office,2,0,0,113.2059238,1,6,36.87709851
26900,69446,104590,DebtCon,ProfExe,11,0,0,287.2759924,1,32,41.49906043
7700,53377,86018,HomeImp,Other,16,0,0,187.1940112,0,28,24.21765848
13300,76663,96022,DebtCon,ProfExe,10,2,0,180.0294503,1,30,27.04500676
3800,11543,46045,HomeImp,Self,,0,0,204.6479917,0,11,42.17316588
3900,102143,118742,HomeImp,Office,2,0,0,85.27736558,0,13,29.34392109
26000,47067,63292,DebtCon,Office,17,0,0,174.6210154,2,21,33.67314644
22400,98238,135561,DebtCon,ProfExe,,0,0,194.2820992,0,20,29.37360717
21700,128841,172954,DebtCon,ProfExe,4,0,0,165.3102818,0,37,20.3428108
12000,35028,55079,HomeImp,Other,23,0,1,108.6339686,0,23,40.79745755
22900,50876,74270,DebtCon,Other,5,0,0,72.00450998,1,19,34.9570299
24400,26366,54775,DebtCon,Other,13,0,0,101.6362349,2,24,29.09588127
12900,55673,64582,DebtCon,Other,4,0,0,163.4166317,0,14,26.98743734
2300,102370,120953,HomeImp,Office,2,0,0,90.99253347,0,13,31.58850318
21700,93868,147228,DebtCon,ProfExe,22,0,0,153.6845963,0,25,39.53395424
40500,145127,205613,HomeImp,ProfExe,5,0,0,143.1288344,0,30,35.3375454
12000,38130,68707,DebtCon,Office,23,0,0,234.8879805,1,29,26.3012369
20900,127077,204192,HomeImp,ProfExe,13,0,0,181.6508803,0,22,34.58958143
13100,50552,59889,DebtCon,Other,4,0,0,178.6123626,0,13,38.76331381
20000,9722,173518,HomeImp,Mgr,21,0,0,89.21195484,2,20,31.12087741
6400,17491,63614,HomeImp,Office,23,0,0,325.2993087,0,12,40.24440437
22300,34326,103199,HomeImp,Other,6,0,0,141.6770299,0,14,30.47179852
25400,69035,108365,DebtCon,ProfExe,13,0,0,281.2219109,1,33,39.5433415
12900,89492,110007,HomeImp,ProfExe,10,0,2,169.1919843,0,28,32.82003727
14800,41807,50931,DebtCon,ProfExe,4,0,0,269.7185483,1,35,38.50788773
9000,47350.86,105000,DebtCon,ProfExe,6,0,1,227.2666667,0,10,
22400,91402,100845,DebtCon,ProfExe,2,1,0,132.2166218,0,20,35.68247123
14700,30210,42751,DebtCon,Mgr,17,0,0,86.64182333,0,17,23.39736224
16600,102543,119493,DebtCon,Office,3,0,0,276.6931852,0,33,29.28407186
17400,42876,66085,DebtCon,Mgr,26,0,0,281.5781525,1,16,38.02752168
20900,111464,144487,DebtCon,Office,11,0,1,206.6773533,0,25,40.06547716
11300,66814,82021,DebtCon,Office,4,2,3,173.7118385,3,29,38.55692945
14300,19111,49794,HomeImp,Office,23,0,0,262.3067403,0,19,30.93367839
15500,127793,158580,DebtCon,Mgr,,0,0,229.3450754,0,19,39.50968107
27400,41370,70528,DebtCon,Office,18,0,0,180.204345,1,21,33.4950887
13700,64486,84759,DebtCon,Office,4,2,3,182.1802565,3,29,37.07341346
16500,,42894,HomeImp,Other,1,0,0,331.4268695,0,8,26.89580446
18300,73510,95132,DebtCon,Mgr,0,0,0,86.68429575,0,17,25.24404629
13300,79512,92224,DebtCon,Other,9,0,0,159.2070876,4,22,38.94860467
6700,58741,68225,DebtCon,ProfExe,9,0,3,173.5744163,1,31,23.58701323
20100,,22971,DebtCon,ProfExe,5,0,0,102.7266545,1,18,18.50780264
37900,150044,202894,HomeImp,ProfExe,5,0,0,156.0339279,0,30,36.31140767
19900,96435,130019,DebtCon,Office,27,0,0,274.2825562,3,16,32.46920265
10000,34767,51000,HomeImp,Other,23,0,1,121.7333333,0,23,
7600,77518,83727,DebtCon,,4,,,,,,22.65514029
5100,66834,87361,HomeImp,Other,0,2,0,290.034108,0,6,38.76698507
6400,53476,70157,DebtCon,ProfExe,7,0,3,164.3154099,1,30,21.13798157
26000,20119,54563,DebtCon,Other,24,0,0,126.9879594,0,11,25.62363851
50700,,83365,HomeImp,Self,9,0,0,190.229251,0,21,25.65597685
10800,42191,57224,DebtCon,Other,15,0,0,68.81082617,0,11,30.51822975
22700,93413,134653,DebtCon,ProfExe,,0,0,219.5706538,1,21,27.28456073
12100,97185,113004,DebtCon,Other,13,0,0,202.6225313,2,15,37.71664611
17000,31772,60289,HomeImp,ProfExe,6,0,0,189.2369837,0,13,31.12574653
40900,149281,202877,HomeImp,ProfExe,4,0,0,156.783069,0,30,34.41651981
8400,62583,77481,DebtCon,Office,6,0,0,98.67270509,2,15,26.30838033
17200,7044,57831,DebtCon,Sales,0,0,0,330.9709043,0,6,37.94331514
28100,135991,183598,DebtCon,Mgr,0,,,131.5891244,,38,31.08561766
27600,57327,87683,DebtCon,Office,0,0,0,98.521771,0,23,34.76057541
16700,62933,91790,DebtCon,Other,2,0,0,185.3724624,0,31,35.25727149
10200,78628,92090,DebtCon,Other,10,1,0,164.3178964,6,21,38.72132161
25900,145700,211151,HomeImp,ProfExe,6,0,0,182.1713721,1,27,38.48048457
21700,47024,71628,DebtCon,ProfExe,10,0,0,177.6020656,1,41,37.12536175
26300,118304,177819,DebtCon,Sales,17,0,0,299.2172523,1,30,34.36826933
17200,51352,64386,DebtCon,Mgr,27,0,0,295.9554144,1,17,36.78730595
42200,21393,68111,DebtCon,Other,19,0,0,208.5229244,0,30,39.75171656
22500,73567,88157,DebtCon,Other,2,0,0,111.4005357,1,30,33.51922814
14300,93989,117410,DebtCon,Office,10,0,0,220.899221,0,12,39.87750077
28100,96160,128767,DebtCon,Office,10,0,1,154.672858,0,29,41.11794458
20500,64113,98322,HomeImp,ProfExe,16,0,0,634.4618926,1,23,19.57431626
5000,80153,97275,DebtCon,Other,1,0,0,120.6750632,2,10,37.51270841
22300,93305,143672,DebtCon,ProfExe,21,0,0,176.4166175,0,25,40.47109214
25900,56784,91401,DebtCon,Office,2,0,1,90.16369704,0,23,34.09893173
11700,59506,85000,DebtCon,Other,3,0,0,37.56666667,2,4,
12600,25000,37882,HomeImp,Other,8.8,0,0,87.2,2,12,
37900,201996,272874,DebtCon,ProfExe,3,0,0,249.8265925,0,32,31.42758245
14000,73062,88783,DebtCon,Other,6,0,0,211.1025521,2,18,42.25458004
25200,55283,103324,DebtCon,ProfExe,0,0,0,181.4513682,0,26,32.92386047
26300,25685,51023,DebtCon,Other,35,0,0,261.470872,0,23,40.08504815
17700,56375,90435,DebtCon,Office,0,0,0,70.22587032,0,23,36.02327677
10800,61791,78361,DebtCon,Office,5,0,0,94.51806778,2,15,28.08852465
13000,,72175,HomeImp,Other,,0,0,367.9400249,0,6,36.56113974
14500,78503,90558,DebtCon,Mgr,19,0,0,250.4522894,10,24,36.87623453
18000,84824,115146,DebtCon,Other,21,0,0,293.9804358,0,16,27.09752347
16300,71510,89756,DebtCon,Other,2,0,0,193.1358902,0,30,31.41358583
18000,23252,50750,DebtCon,ProfExe,16,0,0,180.6,1,20,
13300,80059,121790,,,,,,,,,34.5618314
24800,64537,93212,DebtCon,ProfExe,7,1,1,120.3514204,4,25,34.68608867
23000,,56390,DebtCon,Other,,0,1,314.2737125,0,19,37.74372511
18400,68655,94322,HomeImp,ProfExe,8,0,0,76.79470126,0,15,32.74121014
17700,17480,41055,,Office,1,0,0,196.1319389,0,15,37.92365952
15300,54412,95123,DebtCon,ProfExe,6,0,0,134.2426479,2,22,35.08572068
27100,20497,74244,DebtCon,Other,,1,2,93.06034262,1,25,27.36133981
21200,109747,174666,DebtCon,Office,7,0,0,211.8072267,3,24,40.39483989
14500,35799,51720,HomeImp,Other,10,0,0,123.218105,1,9,18.32493528
16800,94851,119053,DebtCon,Office,2,0,1,270.9986111,1,34,27.00923929
10900,,66691,HomeImp,Other,,0,0,349.7523621,0,7,34.34334852
19400,167450,200902,DebtCon,ProfExe,9,0,0,264.6979824,1,37,25.63079874
5400,,75254,,,,,,,,,23.16374295
12600,103960,127384,DebtCon,,2,0,0,129.0154994,0,25,34.47945476
10700,54091,67661,HomeImp,Other,27,0,2,188.5339891,0,24,38.58937235
12500,,,,,,,,,,,27.35264423
16500,94920,118156,DebtCon,Other,9,0,0,295.2855235,2,18,32.17163193
30500,138082,181157,DebtCon,ProfExe,2,1,0,219.2473072,1,19,40.87469852
18400,48970,69559,DebtCon,ProfExe,20,0,0,178.015833,0,23,39.70798807
15900,38860,68912,DebtCon,ProfExe,9,0,0,250.9275029,1,16,22.17526323
27300,97373,126102,DebtCon,Office,10,0,1,139.1325983,0,28,39.17355395
26800,96895,144482,DebtCon,Mgr,23,0,0,201.9678752,0,13,40.16216065
11600,36357,56514,,Other,31,0,0,237.8189664,0,19,20.1815824
25700,43881,69954,DebtCon,Other,10,0,0,126.4730656,0,20,40.76906182
24900,60778,94374,DebtCon,Other,5,0,0,232.1188078,1,20,34.92549001
15200,77636,95682,DebtCon,ProfExe,10,1,1,335.8413218,,41,37.98254375
15800,103537,111139,DebtCon,Office,3,0,1,252.2677576,1,34,27.67406397
20700,100778,142271,HomeImp,,,,,,,,39.98309593
22900,18059,57109,DebtCon,Other,26,0,1,213.0362848,0,24,25.54701032
17900,68779,98623,DebtCon,Mgr,1,0,0,83.86164124,0,17,26.40566665
34800,138680,190729,DebtCon,ProfExe,21,0,0,198.1233342,0,21,35.57723925
33700,12512,42634,DebtCon,Other,28,0,0,184.134954,0,15,42.48237422
9300,44026,70535,HomeImp,Office,12,3,1,245.9,2,29,
