Hour 0,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,target
0.9766,0.3819,0.4126,0.335066667,0.4157,0.331333333,0.842433333,1.9666,1.482066667,1.485766667,1.522166667,1.460133333,1
0.974666667,1.439433333,1.2749,0.772,0.207733333,0.181233333,0.234233333,0.153866667,0.2054,1.1718,1.345433333,1.740366667,1
0.282666667,0.2889,0.227666667,0.274266667,0.225433333,0.2865,1.5882,1.7076,1.2757,1.333733333,0.4915,0.359,0
0.373433333,0.285566667,0.255833333,0.306633333,0.191166667,0.311166667,1.3372,1.4325,1.310766667,0.922766667,0.269433333,0.459066667,0
0.363466667,0.362,0.345933333,0.285166667,0.351466667,0.332666667,1.4129,0.875033333,0.891066667,0.300733333,0.837166667,1.4385,0
0.257466667,0.242966667,0.1981,0.2592,0.233666667,0.2055,0.458,0.956866667,2.014866667,0.748066667,0.2303,0.201,0
0.5618,0.278,0.3437,0.2924,0.321033333,0.630566667,0.8948,1.2031,1.266066667,1.210166667,0.356166667,0.4169,0
0.291633333,0.2806,0.325733333,0.317533333,0.712366667,0.8155,0.277666667,0.348366667,0.835266667,1.358433333,1.373666667,0.456133333,0
0.8313,1.018933333,1.0147,0.3171,0.3345,0.3042,0.321133333,0.311766667,0.4137,1.384066667,1.392866667,0.3967,0
2.735,1.236533333,0.725966667,0.176733333,0.169733333,0.1723,1.342433333,3.144466667,2.002433333,1.2141,0.905933333,0.179766667,0
0.224166667,0.220533333,0.1315,0.224533333,0.233133333,0.1339,0.218733333,0.155466667,0.204766667,0.228966667,0.154333333,0.184633333,0
0.346733333,0.29,0.3651,0.4246,0.2773,0.336233333,0.352733333,1.240833333,1.365133333,0.889966667,0.277066667,0.331866667,0
0.454633333,0.2382,0.207166667,0.200466667,0.246566667,0.1735,0.761333333,1.300066667,2.074066667,0.976533333,0.224666667,0.161433333,0
0.276266667,0.2956,0.218366667,0.268666667,0.567,0.572833333,0.4667,2.149233333,1.435466667,1.354666667,2.938333333,1.502366667,0
0.3319,0.352233333,0.272466667,0.321933333,0.348866667,0.307366667,0.479033333,1.907733333,1.791333333,1.350166667,1.4609,1.3833,0
0.476566667,0.2953,0.5791,0.662733333,0.1995,0.262366667,0.632433333,1.9198,1.394266667,0.8596,0.1999,0.287233333,0
1.401666667,1.128566667,0.299133333,0.285366667,0.285933333,0.272566667,0.747333333,2.621733333,1.658266667,1.326566667,0.866133333,0.279633333,1
0.440333333,0.368066667,0.375533333,0.421166667,1.070633333,0.366833333,1.0337,2.5599,3.0612,2.0761,1.447133333,1.4222,1
1.164966667,0.330333333,0.270833333,0.259833333,0.297566667,0.3042,0.2758,0.871533333,1.759833333,3.0111,1.903966667,3.533466667,1
1.4343,1.269133333,0.290433333,0.346366667,0.294733333,0.305933333,0.9672,2.441933333,2.067733333,1.988266667,1.726633333,1.5172,1
0.3593,0.355766667,0.3547,0.3106,0.3244,0.3079,0.718333333,1.4076,1.926933333,1.4943,1.3158,0.3668,0
0.321633333,0.374133333,0.317033333,0.3733,0.3164,1.016666667,1.332766667,3.198333333,1.604866667,1.5036,1.6235,1.639066667,1
1.5616,1.653966667,1.004733333,0.3518,0.3217,0.3464,0.308633333,0.337166667,0.4788,0.699433333,1.696433333,1.431733333,1
0.530133333,0.3841,0.321366667,0.331433333,0.434433333,0.3197,0.7896,2.4543,2.4651,3.657066667,2.6036,2.809033333,1
3.265866667,1.375033333,0.891566667,0.345166667,0.3023,0.3122,0.3285,0.314733333,1.121233333,0.4961,1.670766667,2.4254,1
0.3658,0.343433333,0.357166667,0.315366667,0.624166667,0.807933333,1.111933333,3.2643,2.169033333,2.105266667,1.663666667,1.6768,1
0.386833333,0.2811,0.316433333,0.3502,0.276766667,1.001066667,0.8822,2.2921,1.8999,2.223933333,2.254666667,2.647966667,1
0.441866667,0.390633333,0.513533333,1.0192,0.4596,0.385333333,0.9687,2.686666667,1.5315,1.351066667,1.348733333,1.343766667,1
0.276366667,0.3133,0.284466667,0.309933333,1.026333333,0.2935,0.61,2.450433333,2.082133333,1.629333333,1.309633333,1.561933333,1
0.652266667,0.534466667,0.277833333,0.272366667,0.270966667,0.281866667,0.745866667,2.4601,2.230866667,1.964266667,1.397833333,2.210833333,1
0.319866667,0.307866667,0.314,0.296166667,0.3378,0.859666667,1.4297,2.606833333,2.590033333,1.700366667,1.371333333,1.338866667,1
0.323666667,0.291766667,0.320533333,0.321733333,0.285333333,0.318666667,1.418566667,2.459066667,2.763066667,2.016966667,1.4238,0.772033333,1
4.465,3.888366667,2.414,1.375366667,0.304766667,0.842666667,3.590266667,2.423933333,3.395966667,3.4226,4.200566667,2.4564,1
0.300133333,0.421266667,0.716033333,0.296833333,0.2866,0.309633333,1.381266667,2.7084,1.355633333,1.380266667,1.3321,1.341666667,0
0.387,0.349333333,0.358266667,0.3985,0.6129,0.814466667,0.3992,0.348333333,0.3484,0.387666667,0.873566667,1.332033333,0
0.3686,0.307766667,0.947566667,0.3155,0.294333333,0.2955,1.037233333,2.3838,1.868133333,1.378666667,1.395866667,1.3963,1
0.315333333,0.275933333,0.331133333,0.299466667,0.317566667,0.509666667,1.6989,3.0028,3.098366667,3.292533333,3.5817,2.336,1
0.282966667,0.284533333,0.2703,0.328733333,0.328233333,0.266833333,1.173266667,1.832333333,1.9263,2.040366667,1.4727,1.428666667,1
0.322133333,0.560133333,0.717733333,0.315433333,0.269766667,0.303233333,1.125566667,1.855066667,1.3858,1.3394,1.426533333,1.5093,0
0.3686,0.388866667,0.317066667,0.334733333,0.300166667,0.635033333,1.9907,1.7793,1.7546,1.370633333,1.512833333,0.5765,1
1.0819,0.214466667,0.201933333,0.2096,0.211766667,0.202733333,0.938566667,1.584166667,1.166933333,0.664866667,1.467133333,0.545,0
0.4117,0.335866667,0.330666667,0.348333333,0.5451,0.763066667,0.727133333,1.582866667,1.804933333,1.452466667,3.119,3.286266667,1
0.785666667,0.472,0.467966667,0.433633333,0.9759,0.4409,0.406766667,1.520333333,1.594733333,1.824666667,1.697466667,2.262166667,0
0.680333333,0.328033333,0.770266667,0.8058,0.364933333,0.415333333,0.318266667,0.513366667,0.401933333,0.408733333,2.000766667,1.9001,0
0.697566667,0.300666667,0.292966667,0.2643,0.303433333,0.2725,0.312133333,1.352966667,1.3974,1.3024,1.3468,0.362166667,1
1.062133333,1.409466667,1.493466667,0.3072,0.337666667,0.2518,0.235133333,0.350466667,0.5562,0.6113,1.651233333,1.923966667,1
0.350033333,0.344633333,0.5854,0.6144,0.310933333,0.328366667,0.9644,1.860933333,1.4665,1.4581,1.362566667,1.216166667,0
0.3448,0.4057,0.341666667,0.409066667,0.9974,0.4423,0.820733333,1.8852,1.452866667,1.4544,1.5289,1.5529,0
0.2439,0.2298,0.190933333,0.138733333,0.171733333,0.170333333,0.7176,1.288766667,1.413466667,1.2375,0.4864,0.2005,0
0.276533333,0.240933333,0.251566667,0.301066667,0.2027,0.276833333,1.400866667,1.93,1.811333333,1.857833333,2.0482,2.483333333,1
0.422433333,0.227466667,0.920866667,0.262633333,0.236466667,0.276833333,0.500966667,1.132466667,1.3951,1.244933333,1.361133333,1.3141,0
0.646133333,0.726333333,0.2578,0.325733333,0.2423,0.3099,0.5345,1.2368,1.922433333,1.557766667,1.810866667,1.699466667,0
0.2232,0.246566667,0.195533333,0.203833333,0.2526,0.179066667,0.6247,1.9317,2.1119,1.625933333,1.179633333,0.205633333,0
0.828766667,0.376966667,0.2955,0.3195,0.8986,0.3087,1.461766667,1.446933333,1.373333333,0.8229,0.6005,0.6286,0
0.311866667,0.266733333,0.264566667,0.2524,0.303733333,0.2876,0.210666667,1.147166667,0.4481,0.425533333,0.3899,0.440466667,0
0.4363,0.400366667,0.332,0.593733333,0.216866667,0.316,0.295566667,1.161966667,0.301166667,0.312166667,0.239633333,0.285133333,0
0.166033333,0.165033333,0.166666667,0.162866667,0.177266667,0.154133333,0.161466667,0.289933333,0.933533333,0.169133333,0.1561,0.167766667,0
0.215266667,0.166166667,0.204266667,0.214133333,0.166633333,0.181333333,0.2263,0.1808,0.175833333,0.163266667,0.217666667,0.1487,0
0.5318,0.3663,0.3755,0.2962,0.280166667,0.363766667,0.2724,0.546266667,1.455766667,0.376866667,0.3692,0.705666667,0
0.211666667,0.168766667,0.236,0.1635,0.1862,0.214433333,1.456033333,2.253333333,1.6571,0.6907,0.2085,0.185333333,0
0.307166667,0.222266667,0.2933,0.235366667,0.269966667,0.276666667,1.756066667,2.515633333,1.820333333,1.681333333,0.270466667,0.233766667,0
0.3099,0.308733333,0.2748,0.322033333,0.3075,0.253,0.3964,1.6424,2.254166667,1.8882,1.4019,1.5415,0
0.291433333,0.267366667,0.825166667,0.355033333,0.331,0.208233333,0.610866667,1.804,1.3786,0.8287,0.516633333,0.364866667,0
0.305366667,0.316333333,0.304766667,0.308566667,0.317266667,0.300433333,0.800666667,2.8391,2.127766667,1.832966667,1.144633333,0.2579,0
0.265966667,0.475466667,0.296433333,0.290966667,0.3045,0.295133333,0.8245,0.8236,2.6366,2.452166667,1.253366667,0.3721,1
0.886466667,0.286833333,0.297166667,0.3415,0.300633333,0.315,1.0216,2.8087,2.468533333,1.3573,1.3925,1.364333333,1
0.501666667,0.318833333,0.2961,0.341366667,0.3001,0.287033333,1.494533333,3.209466667,1.780566667,1.9222,1.680333333,1.5962,1
1.1266,0.276366667,0.296266667,0.301366667,0.289866667,0.283633333,1.389966667,2.934833333,2.086466667,1.6543,2.5801,4.328466667,1
5.1555,5.759066667,1.196033333,0.453266667,0.311933333,0.3897,0.308433333,0.352866667,0.564266667,2.832333333,2.284433333,1.103133333,1
0.327666667,0.347233333,0.379933333,0.314,0.377933333,0.307533333,1.039366667,2.713366667,2.040833333,1.9839,0.740666667,0.369766667,0
1.542566667,0.6851,0.317433333,0.3078,0.439466667,0.399466667,1.045033333,2.989033333,2.1062,1.798033333,0.593033333,1.8148,1
0.312433333,0.2661,0.316366667,0.2734,0.3018,0.2814,1.086633333,2.2573,1.432666667,1.333433333,1.322933333,1.352933333,1
0.3385,0.322433333,0.3641,0.3206,0.366933333,0.325833333,1.0551,2.132866667,2.029633333,1.864566667,1.403766667,1.8721,1
0.894366667,0.3707,0.3454,0.334766667,0.326833333,0.310833333,0.475966667,1.2719,2.6501,1.759533333,1.461533333,1.441566667,0
0.3419,0.277066667,0.954866667,0.3147,0.338733333,0.264933333,0.850066667,2.2033,1.446966667,1.364366667,1.3499,1.395466667,1
0.837133333,0.353033333,0.327233333,0.3083,0.327833333,0.306666667,0.796333333,1.785633333,3.879033333,1.617766667,0.437133333,2.321633333,1
1.141966667,0.270733333,0.2727,0.276733333,0.2812,0.2647,1.038866667,2.802466667,2.337833333,1.436766667,1.339066667,1.601466667,1
1.1151,0.331033333,0.350433333,0.3175,0.316666667,0.357333333,0.867133333,2.541666667,1.649733333,1.408266667,1.4049,1.369033333,1
1.0469,1.399566667,1.384,1.379966667,1.4172,1.944066667,1.637866667,3.369033333,2.638433333,1.418766667,1.562233333,2.5508,1
0.366666667,0.841533333,0.303766667,0.3525,0.333166667,0.3123,1.3919,1.9478,1.6239,1.3547,1.425766667,1.399566667,1
0.333166667,0.296966667,0.306033333,0.3361,0.882933333,0.438466667,0.8409,1.7592,2.270766667,2.476833333,2.984766667,3.407,1
0.355633333,0.357166667,0.3869,0.3517,0.3637,0.3712,0.447833333,1.1458,0.3717,0.356833333,0.361233333,0.4391,0
0.340266667,0.363433333,0.309133333,0.5898,0.654766667,0.2978,0.6326,2.723766667,2.076566667,2.294333333,1.595866667,2.097233333,1
0.8892,0.794966667,0.344166667,0.275133333,0.29,0.2904,1.1792,1.979566667,1.889333333,1.741533333,1.623566667,1.134733333,1
0.352733333,0.297033333,0.3015,0.3341,0.3689,0.331266667,1.547533333,1.9701,2.0223,1.935666667,0.7396,0.612666667,0
0.310733333,0.267366667,0.3107,0.290366667,0.2712,0.484733333,1.283633333,1.877866667,1.360166667,1.3388,1.3481,1.318166667,0
0.479866667,0.526333333,0.551366667,0.734733333,0.903,0.511133333,0.730766667,1.4206,1.810733333,1.4098,1.4702,1.369766667,1
0.570566667,0.614233333,1.015166667,0.367,0.3637,0.375366667,0.358033333,1.495066667,1.2647,1.040766667,0.251533333,0.623833333,0
0.69,0.342233333,0.3691,0.406966667,0.324766667,0.885133333,0.445533333,0.630166667,0.521233333,2.0888,1.668133333,1.740566667,1
0.377833333,0.408733333,0.374233333,0.358033333,0.902366667,0.691433333,0.398133333,0.397366667,0.4701,0.4485,1.481033333,1.4126,0
0.3788,0.361633333,0.441266667,0.3892,0.354433333,0.319266667,1.065066667,0.580033333,0.374633333,1.0736,2.2938,1.798266667,1
0.3315,0.276133333,0.311266667,0.2966,0.317433333,0.277366667,0.305433333,1.4335,1.169433333,1.286733333,1.7137,0.933133333,0
0.373166667,0.2498,0.229466667,0.3249,0.228133333,0.338133333,1.259933333,2.265333333,1.2916,1.3304,1.298433333,0.3742,0
0.594866667,0.793333333,0.360933333,0.3024,0.398333333,0.299566667,0.818666667,1.762366667,1.579033333,1.518266667,1.415166667,1.392933333,1
0.5312,0.8957,0.755666667,0.491033333,0.458366667,0.4892,0.598766667,1.2334,1.7,1.822466667,1.485466667,1.718966667,0
0.563233333,0.736833333,0.142,0.195266667,0.159,0.191066667,1.347733333,1.7554,0.827133333,0.6639,0.375066667,0.330566667,0
0.391966667,0.288533333,0.283,0.2825,0.204766667,0.2998,1.419933333,2.042866667,1.561166667,1.7307,0.5408,1.0883,1
0.394233333,0.217966667,0.3358,0.658233333,0.4974,0.2663,0.656833333,1.9361,1.846033333,1.8215,0.886166667,0.2742,0
0.6301,0.8099,0.499766667,0.368233333,0.279533333,0.358133333,0.341266667,0.478466667,0.8383,1.623333333,1.891566667,1.812166667,0
0.216566667,0.256466667,0.196266667,0.211866667,0.261033333,0.604366667,1.093266667,0.685433333,0.895766667,0.2147,0.257366667,0.199,0
0.2599,0.301266667,0.260833333,0.3037,0.298366667,0.769333333,0.257566667,0.5701,0.348033333,0.5817,1.927133333,2.674966667,0
1.841833333,1.742166667,2.0685,1.997966667,0.6161,0.507833333,0.422733333,0.404233333,0.479433333,1.0739,0.688866667,1.189166667,0
0.3711,0.275166667,0.282866667,0.288733333,0.317266667,0.306266667,0.981466667,0.599866667,0.2998,0.300933333,0.349266667,0.3242,0
0.1766,0.156566667,0.1617,0.182433333,0.153666667,0.172366667,0.158133333,0.924466667,0.403966667,0.147966667,0.1782,0.1624,0
0.2362,0.171366667,0.186866667,0.164,0.212733333,0.2051,0.1607,0.220333333,0.181533333,0.175566667,0.2288,0.173566667,0
0.477033333,0.339366667,0.292533333,0.337133333,0.292466667,0.314466667,0.337933333,1.452433333,1.373566667,0.950866667,0.412433333,0.7273,0
0.2091,0.2143,0.175966667,0.184333333,0.214733333,0.177366667,1.429,1.69,1.2012,1.125766667,0.207866667,0.1563,0
0.875266667,0.720633333,0.274733333,0.292066667,0.2253,0.279133333,1.0284,2.017466667,1.429366667,1.423633333,1.565066667,1.412533333,0
0.365966667,0.287433333,0.2904,0.325666667,0.9081,0.270333333,0.281933333,0.430566667,0.7234,1.5997,2.088666667,1.914766667,1
0.3826,0.403966667,0.414,0.4857,0.281633333,0.1971,0.237066667,0.529433333,0.947833333,0.819066667,0.569833333,0.2659,0
0.446433333,0.436733333,0.431566667,0.464166667,1.039966667,0.7106,0.446966667,0.412566667,0.4544,0.417633333,0.4459,0.432766667,0
0.378366667,0.355133333,0.325566667,0.3671,0.869266667,0.363266667,1.1317,2.140766667,1.6265,1.5302,1.6207,1.5079,1
2.4007,0.431633333,0.322866667,0.291,0.4438,0.957266667,0.304,0.2909,1.027566667,1.259466667,3.368666667,3.129166667,1
1.183,0.3042,0.318366667,0.310166667,0.332933333,0.3153,0.2982,0.337866667,0.4629,1.324033333,1.295633333,0.391033333,0
1.988533333,0.498966667,0.318733333,0.351233333,0.299233333,0.2761,0.3076,1.657166667,2.146766667,1.8331,2.034233333,2.213866667,1
0.940566667,0.366766667,0.308,0.3621,0.323,0.362233333,1.453,2.123333333,1.610066667,2.6602,1.3856,0.784233333,0
0.3069,0.1956,0.258633333,0.3078,0.226866667,0.306566667,1.135633333,2.071066667,1.592733333,1.291233333,1.329166667,1.274566667,0
0.3652,0.898966667,0.308533333,0.9448,0.361366667,0.422233333,0.828166667,2.175166667,1.811466667,0.492133333,0.417,0.8097,1
0.261733333,0.257533333,0.276933333,0.247266667,0.269433333,1.195133333,0.3027,0.263733333,0.276066667,0.241966667,0.2867,2.2435,0
0.488966667,0.512866667,0.478866667,1.453366667,0.493466667,0.517966667,0.484666667,0.486933333,0.500233333,0.486033333,0.517033333,0.4741,0
1.436633333,0.350833333,0.325133333,0.363233333,0.293933333,0.395633333,0.518033333,1.968466667,0.328733333,0.356133333,0.6361,1.042366667,0
1.432733333,1.263366667,0.396333333,0.3301,1.427733333,0.379966667,0.403533333,0.4835,0.534333333,1.445333333,0.865366667,0.430266667,0
1.840966667,2.559133333,2.080966667,1.3126,1.138533333,1.156066667,0.577033333,0.2464,1.048233333,0.889333333,0.894066667,1.9325,1
0.358733333,0.3763,0.349333333,0.379566667,0.353166667,1.0576,0.895766667,2.1867,2.4556,1.428466667,1.6279,1.499133333,1
0.815033333,0.483433333,0.8555,0.3757,0.298566667,0.323366667,0.810133333,2.351866667,1.920066667,1.836066667,1.491533333,2.116366667,1
0.7672,0.3079,0.290133333,0.314533333,0.2905,0.265466667,1.2541,2.276066667,1.520266667,1.496933333,1.660733333,1.305466667,1
0.837766667,0.833166667,0.288733333,0.2997,0.281033333,0.2847,0.312033333,0.425633333,2.517033333,1.765966667,1.560166667,1.685266667,1
0.2756,0.3015,0.2748,0.8642,0.299166667,0.278833333,1.835033333,2.113266667,1.3669,1.337833333,1.3349,1.3464,1
1.487366667,1.0256,0.372233333,0.323066667,0.298733333,0.3019,1.957866667,1.8994,2.533366667,1.520633333,1.4296,1.435633333,1
0.2861,0.283666667,0.291033333,0.853033333,0.6476,0.292766667,0.262233333,0.2949,0.269366667,0.250233333,0.297266667,0.273833333,0
0.447733333,0.273833333,0.3024,0.292066667,0.276366667,0.286233333,0.297933333,0.277333333,0.260666667,0.8045,1.2668,2.9585,0
0.350966667,0.335766667,0.352333333,0.8287,0.348866667,0.3349,0.759666667,2.203033333,1.417466667,1.447033333,1.613766667,0.944333333,0
0.480033333,0.4935,0.553666667,0.552766667,0.489266667,0.505933333,0.528066667,0.489133333,1.5749,0.3081,0.3351,0.341366667,0
1.3777,1.365166667,0.785166667,0.293466667,0.282,0.335633333,0.6454,2.061766667,1.851566667,1.482666667,1.309933333,1.3743,1
0.291266667,0.293266667,0.341066667,0.278166667,0.2957,0.3157,1.298333333,2.002333333,1.6925,1.543133333,1.494366667,1.3665,1
0.350333333,0.369366667,0.337266667,0.374466667,0.3394,0.785666667,0.8084,2.6133,1.596333333,1.399033333,1.435466667,1.387033333,1
0.727833333,0.2971,0.369366667,0.351966667,0.2988,0.2917,1.0766,1.919566667,1.747633333,1.903033333,1.5308,1.490233333,1
0.3903,0.407,0.410166667,0.382666667,0.435866667,0.346,1.3852,1.757433333,1.2304,0.276433333,0.180566667,0.284466667,0
0.619333333,0.9448,0.361766667,0.329666667,0.315833333,0.3133,0.37,0.313133333,0.309333333,1.528866667,2.789966667,1.454933333,0
0.369966667,0.360833333,0.342133333,0.390866667,0.325266667,0.6018,0.812633333,1.224333333,1.7249,1.5988,1.526033333,1.5207,0
0.358566667,0.356533333,0.390833333,0.3836,0.364033333,0.362266667,0.350033333,1.518233333,1.540966667,1.636,0.833533333,1.614166667,1
0.489133333,0.3074,0.271466667,0.313066667,0.6406,0.684066667,0.276666667,0.644233333,0.472766667,2.4007,1.189366667,1.989633333,0
0.255333333,0.3121,0.2869,0.275966667,0.276166667,0.2507,1.1148,2.341733333,1.996933333,1.994166667,0.6403,0.553266667,0
0.380966667,0.332733333,0.337233333,0.326966667,0.385733333,0.425933333,0.991766667,1.500966667,1.664266667,1.481966667,1.042033333,0.528133333,0
0.3203,0.7598,1.100166667,0.249433333,0.280266667,0.2608,0.6466,1.742233333,1.347133333,1.330033333,1.137,0.722333333,0
0.2535,0.2182,0.1717,0.187233333,0.252066667,0.232066667,0.5578,1.3633,0.454033333,0.213833333,0.176166667,0.1942,0
0.367266667,0.330033333,0.331433333,0.294466667,0.332866667,0.293466667,1.354133333,1.069033333,0.792133333,0.8255,0.6638,0.617866667,0
0.5183,0.420066667,0.381266667,0.3732,0.374133333,0.348166667,1.7049,1.4705,0.439566667,1.395233333,1.639666667,0.4242,0
1.397733333,0.5759,0.520933333,1.6122,1.1039,0.848066667,0.424733333,0.438433333,0.429033333,0.386566667,0.465333333,1.0549,0
0.193566667,1.957666667,0.9549,0.1821,0.181166667,0.1768,0.165666667,0.187366667,0.175033333,0.6222,1.4474,1.6185,0
0.292033333,0.2882,0.306233333,0.301733333,0.2642,0.255066667,0.300333333,0.3146,0.628266667,0.748266667,0.246233333,0.273866667,0
0.3196,0.2661,0.316366667,0.288933333,0.233733333,0.3173,0.867066667,0.331466667,0.284733333,0.259833333,0.260666667,0.282733333,0
0.3015,0.252533333,0.316833333,0.277066667,0.707733333,0.860033333,0.3291,0.2859,0.316466667,0.322833333,0.274666667,0.339333333,0
1.686366667,0.495933333,0.2351,0.206533333,0.1782,0.2296,0.157333333,0.234666667,0.6741,1.075066667,0.467866667,0.505166667,1
0.355533333,0.2772,0.332666667,0.3014,0.274966667,0.2868,0.297033333,1.146466667,1.0176,0.2784,1.141233333,1.7313,0
0.4004,0.316033333,0.388766667,0.331666667,0.3387,0.991366667,0.8448,1.988466667,1.920133333,1.8943,1.445033333,1.376266667,0
0.333066667,0.3055,0.3466,0.2548,0.339833333,0.300933333,1.037866667,0.774433333,1.599933333,1.633733333,1.7061,1.654533333,0
1.7318,1.149266667,1.0384,1.120333333,1.023166667,1.051,1.107033333,2.113533333,2.035133333,2.048533333,2.279733333,2.0756,1
0.845566667,0.323366667,0.2951,0.336666667,0.326066667,0.8862,0.315166667,0.3053,0.617533333,0.442966667,0.748933333,2.1448,1
0.307166667,0.2831,0.2832,0.260333333,1.044133333,0.262133333,1.488766667,2.397533333,1.936633333,1.516133333,1.692833333,1.454666667,1
0.384233333,0.389766667,0.331966667,0.311366667,0.3394,0.301933333,1.5995,3.6385,1.8742,2.1829,1.6259,1.787066667,1
0.8003,0.6008,0.2978,0.298433333,0.288566667,0.284166667,0.3142,1.029566667,1.9596,1.4457,1.4729,1.785866667,1
0.344233333,0.938766667,0.406766667,0.352733333,0.337933333,0.3005,1.451833333,3.088066667,1.5881,1.386633333,1.4697,1.351866667,1
0.304633333,0.386633333,0.402166667,0.303866667,0.366266667,0.462766667,0.986833333,1.668733333,2.076833333,1.4423,2.046933333,1.939,1
1.030333333,0.3934,0.3294,0.442566667,0.3193,0.312433333,0.923233333,2.8661,1.868466667,1.846066667,2.010866667,1.895933333,1
0.867533333,0.293066667,0.283333333,0.29,0.285033333,0.282466667,1.131866667,2.638166667,2.227366667,1.379766667,2.050633333,3.358633333,1
0.4008,0.383333333,0.3357,0.362266667,0.345733333,0.8798,1.337166667,2.895266667,1.923933333,1.8995,1.419,1.390933333,1
0.362633333,0.8694,0.535366667,0.3497,0.333233333,0.353433333,0.415633333,2.5564,2.376366667,1.841,1.9557,1.875933333,1
0.316966667,0.2849,0.3567,0.310266667,0.326533333,0.885266667,0.786566667,2.634233333,1.972833333,1.875066667,1.292133333,2.691133333,1
0.459833333,0.258666667,0.784366667,0.310033333,0.289,0.2627,0.2836,1.526633333,2.9176,1.385533333,1.5103,2.8924,1
0.9104,0.352,0.296266667,0.2776,0.275933333,0.2955,1.0713,1.017633333,2.052833333,1.390766667,1.3682,1.468433333,1
0.306233333,0.277866667,0.305766667,0.265833333,0.2771,0.361033333,0.9174,2.611666667,2.6412,1.8224,1.8175,2.058366667,1
0.337666667,1.361866667,0.601533333,0.259966667,0.2582,0.2817,0.2636,0.250366667,2.709733333,2.110566667,1.5639,1.478633333,0
2.488733333,2.396466667,2.444566667,2.847333333,2.666266667,2.363466667,2.8587,4.4166,3.482266667,2.669666667,1.766866667,1.6853,1
0.285766667,0.312033333,0.2829,0.296666667,0.296,1.010133333,1.088633333,3.0524,2.489666667,1.4095,1.4059,0.488733333,1
0.363833333,0.386333333,1.001566667,0.720566667,0.391233333,0.3515,0.3658,0.4075,1.245333333,0.759533333,0.816366667,1.286366667,1
1.412233333,1.400433333,0.336733333,0.3081,0.3177,0.295966667,0.619766667,2.276466667,1.682933333,2.011466667,2.1596,1.650433333,1
0.312366667,0.638366667,0.608066667,0.287166667,0.296633333,0.2734,1.0348,1.973633333,2.521233333,2.0329,2.334233333,2.0453,1
0.284633333,0.320066667,0.318133333,0.317233333,0.8867,0.269366667,0.692333333,1.142766667,1.635333333,1.556033333,1.698366667,1.879866667,0
1.065933333,0.302,0.272233333,0.297933333,0.2767,0.294733333,0.695266667,1.8853,1.402666667,1.3369,1.380666667,1.348033333,0
0.214533333,0.208966667,0.1967,0.199833333,0.802333333,0.218266667,0.300133333,1.787933333,0.531333333,0.195566667,0.1757,0.2175,0
0.443733333,1.088433333,0.7683,0.358333333,0.329033333,0.338166667,0.402366667,1.3984,0.3309,0.467066667,0.600033333,1.1202,1
0.4199,0.347366667,0.400733333,0.307133333,0.351533333,0.4949,1.5691,1.726233333,1.4436,2.273033333,1.941766667,1.382433333,0
1.068266667,0.428866667,0.4137,0.351033333,0.3545,0.301266667,0.444433333,1.7821,1.5909,1.886133333,1.864466667,1.584766667,1
0.644733333,0.286833333,0.3022,0.288166667,0.3148,0.3123,0.9448,0.4788,1.270733333,1.223533333,1.249166667,1.771233333,1
0.279033333,0.2601,1.019333333,0.265866667,0.268066667,0.2214,0.671466667,1.803666667,1.281466667,1.043033333,0.985533333,2.345633333,1
0.6263,1.0099,0.386633333,0.427933333,0.334233333,0.380833333,0.817166667,2.0278,1.471833333,1.926633333,1.5362,1.440333333,0
0.403866667,0.439533333,0.390433333,0.420566667,0.328833333,0.404566667,0.602,1.700366667,1.7838,1.422433333,1.485633333,1.445633333,0
0.160466667,0.2084,0.156733333,0.178866667,0.162066667,0.161133333,0.578333333,1.670566667,1.463,0.850133333,0.2476,0.360033333,0
0.306,0.206233333,0.2943,0.252,0.234866667,0.2598,1.553766667,1.997366667,1.689066667,1.369266667,1.478866667,1.997166667,1
1.3446,0.6206,0.532766667,0.2181,0.276333333,0.249,0.545833333,1.768666667,1.789566667,0.693433333,1.868033333,1.3602,0
0.573366667,0.376833333,0.254466667,0.360433333,0.231,0.352133333,0.230566667,0.337466667,0.984866667,1.029266667,1.497633333,1.533866667,1
0.210266667,0.2809,0.214633333,0.1986,0.262733333,0.872,0.196666667,0.545433333,0.274866667,1.337633333,0.910466667,0.3487,0
2.107566667,0.5976,0.2865,0.2779,0.346133333,0.274533333,0.223033333,0.291033333,1.326866667,0.340933333,0.471933333,0.667133333,0
0.246766667,0.253633333,0.291433333,0.200666667,0.9864,0.2699,0.196433333,0.396266667,0.229433333,0.2568,0.2486,0.262966667,0
0.433866667,0.368433333,0.464766667,0.696333333,0.347033333,0.433033333,1.0626,0.3312,0.333133333,0.353566667,1.1478,0.760233333,0
0.1798,0.1762,0.202466667,0.189,0.1744,0.1659,0.1716,1.400466667,0.909766667,1.2909,1.526266667,0.439966667,0
0.226466667,0.1638,0.1783,0.226066667,0.171566667,0.1884,0.1603,0.2125,0.1656,0.2022,0.2084,0.136833333,0
0.559066667,0.3464,0.384566667,0.3557,0.317433333,0.609433333,0.7083,1.112833333,1.345,0.963066667,0.314166667,0.303633333,0
